id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3723872,2,2016-02-11 22:34:48,2016-02-11 22:48:07,5,-73.982154846191406,40.773143768310547,-73.973068237304688,40.755046844482422,N,799
id1876211,2,2016-04-06 22:12:06,2016-04-06 22:16:52,1,-73.98602294921875,40.756900787353516,-73.988777160644531,40.747848510742187,N,286
id2010508,2,2016-03-06 19:48:29,2016-03-06 20:05:32,1,-74.007949829101563,40.740421295166016,-73.981101989746094,40.774971008300781,N,1023
id1390971,2,2016-01-09 22:42:35,2016-01-09 22:52:03,3,-73.989753723144531,40.738498687744141,-73.981704711914063,40.757877349853516,N,568
id0127354,1,2016-05-27 13:16:12,2016-05-27 13:19:35,5,-73.981407165527344,40.778621673583984,-73.97625732421875,40.785678863525391,N,203
id0841415,2,2016-04-24 01:01:29,2016-04-24 01:09:39,1,-73.975608825683594,40.728569030761719,-73.986976623535156,40.720939636230469,N,490
id2816709,2,2016-04-11 08:00:00,2016-04-11 08:17:06,1,-73.957809448242188,40.772708892822266,-73.973808288574219,40.756633758544922,N,1026
id2909978,2,2016-03-15 18:56:28,2016-03-15 19:14:35,1,-73.983314514160156,40.764373779296875,-73.985061645507813,40.739345550537109,N,1087
id0648522,2,2016-03-30 21:44:59,2016-03-30 21:53:46,1,-73.990806579589844,40.733829498291016,-74.002670288085937,40.728858947753906,N,527
id2090507,2,2016-02-06 00:23:16,2016-02-06 00:42:23,2,-73.991775512695313,40.723800659179688,-73.914962768554688,40.772041320800781,N,1147
id2989705,1,2016-04-17 07:58:32,2016-04-17 08:02:19,1,-73.96270751953125,40.799095153808594,-73.973136901855469,40.792594909667969,N,227
id2216896,2,2016-01-01 07:07:04,2016-01-01 07:39:42,2,-73.788063049316406,40.641853332519531,-73.958824157714844,40.671775817871094,N,1958
id2093129,1,2016-06-10 19:03:10,2016-06-10 19:11:45,1,-73.978691101074219,40.741165161132812,-73.983062744140625,40.73162841796875,N,515
id1192364,1,2016-02-06 17:56:12,2016-02-06 18:05:52,2,-73.973968505859375,40.756942749023437,-73.984962463378906,40.760509490966797,N,580
id2177510,1,2016-04-26 23:46:26,2016-04-27 00:04:37,1,-74.007560729980469,40.742733001708984,-73.942153930664063,40.832904815673828,N,1091
id3759545,1,2016-03-09 00:31:16,2016-03-09 00:56:57,1,-73.78192138671875,40.644657135009766,-73.947738647460938,40.710494995117188,N,1541
id1553370,1,2016-04-26 14:40:57,2016-04-26 14:44:05,1,-73.957237243652344,40.780368804931641,-73.961318969726563,40.774894714355469,N,188
id3979246,1,2016-06-12 03:29:19,2016-06-12 03:29:45,1,-73.969253540039063,40.785396575927734,-73.969642639160156,40.784866333007813,N,26
id2023161,1,2016-02-14 13:02:14,2016-02-14 13:14:58,1,-73.981864929199219,40.778732299804688,-73.9503173828125,40.775749206542969,N,764
id1342654,2,2016-05-15 18:36:15,2016-05-15 18:56:02,1,-74.008979797363281,40.713420867919922,-73.983390808105469,40.722858428955078,N,1187
id1040865,1,2016-05-26 14:36:05,2016-05-26 15:00:39,1,-73.992294311523438,40.748989105224609,-73.969070434570313,40.763309478759766,N,1474
id2550789,1,2016-06-03 09:04:45,2016-06-03 09:33:41,1,-73.9908447265625,40.728099822998047,-73.972145080566406,40.759418487548828,N,1736
id0966625,2,2016-04-12 19:33:13,2016-04-12 20:05:59,2,-73.783470153808594,40.648700714111328,-73.963325500488281,40.708660125732422,N,1966
id0811807,2,2016-05-17 16:17:40,2016-05-17 16:29:57,2,-74.000778198242188,40.731899261474609,-73.981407165527344,40.734039306640625,N,737
id0353312,1,2016-04-25 12:41:25,2016-04-25 12:52:31,2,-73.951858520507813,40.7728271484375,-73.968429565429687,40.759212493896484,N,666
id1256527,2,2016-03-15 21:58:55,2016-03-15 22:02:46,1,-73.965171813964844,40.756729125976563,-73.954338073730469,40.767280578613281,N,231
id2687373,1,2016-04-22 11:42:27,2016-04-22 12:08:19,1,-73.994140625,40.743404388427734,-73.974617004394531,40.758960723876953,N,1552
id2019043,1,2016-04-26 04:51:07,2016-04-26 05:02:56,1,-73.998512268066406,40.720119476318359,-73.946983337402344,40.699546813964844,N,709
id2243398,2,2016-04-29 15:33:03,2016-04-29 15:52:33,1,-73.972908020019531,40.786849975585937,-73.937538146972656,40.812667846679688,N,1170
id0784304,2,2016-05-06 13:42:44,2016-05-06 13:50:08,2,-73.952720642089844,40.803131103515625,-73.968032836914062,40.802639007568359,N,444
id2281050,2,2016-01-17 19:52:04,2016-01-17 19:54:21,2,-73.982711791992188,40.777259826660156,-73.9759521484375,40.786308288574219,N,137
id0743045,2,2016-03-17 08:15:05,2016-03-17 09:03:27,1,-73.862869262695312,40.768688201904297,-74.014686584472656,40.709857940673828,N,2902
id1173384,2,2016-05-25 13:12:26,2016-05-25 13:24:25,1,-74.001861572265625,40.756210327148438,-73.993782043457031,40.768760681152344,N,719
id1562117,2,2016-04-18 13:49:17,2016-04-18 13:58:47,2,-73.967826843261719,40.757228851318359,-73.981559753417969,40.754444122314453,N,570
id2057604,2,2016-04-28 09:57:45,2016-04-28 10:06:19,1,-73.965217590332031,40.759723663330078,-73.975090026855469,40.755325317382812,N,514
id2843189,1,2016-02-16 10:22:04,2016-02-16 11:02:50,1,-73.782066345214844,40.644554138183594,-73.920799255371094,40.830848693847656,N,2446
id1628590,1,2016-04-13 22:00:20,2016-04-13 22:13:30,2,-73.972877502441406,40.760517120361328,-73.956550598144531,40.802719116210937,N,790
id0671807,2,2016-01-29 11:28:13,2016-01-29 11:35:30,1,-73.964805603027344,40.760032653808594,-73.972396850585938,40.758686065673828,N,437
id3218849,1,2016-05-19 14:20:20,2016-05-19 14:33:27,1,-73.946212768554687,40.772869110107422,-73.962631225585937,40.769847869873047,N,787
id0886253,2,2016-01-12 15:00:14,2016-01-12 15:20:55,1,-73.972175598144531,40.796421051025391,-73.9473876953125,40.778701782226563,N,1241
id3688329,2,2016-02-26 10:47:12,2016-02-26 11:08:09,2,-74.009979248046875,40.721183776855469,-73.982818603515625,40.763374328613281,N,1257
id1938624,1,2016-04-26 19:00:28,2016-04-26 19:18:28,1,-74.008384704589844,40.704193115234375,-73.951431274414063,40.777755737304688,N,1080
id1866997,2,2016-05-05 19:42:43,2016-05-05 19:56:58,5,-74.003379821777344,40.748886108398437,-74.009956359863281,40.721023559570313,N,855
id3706781,1,2016-01-29 08:11:24,2016-01-29 08:21:15,2,-73.978919982910156,40.777477264404297,-73.980354309082031,40.785724639892578,N,591
id3295439,1,2016-04-12 07:56:50,2016-04-12 08:10:49,1,-73.991439819335938,40.749931335449219,-73.979148864746094,40.755535125732422,N,839
id0655721,1,2016-05-15 12:35:28,2016-05-15 12:51:46,2,-73.992881774902344,40.767433166503906,-73.958473205566406,40.783260345458984,Y,978
id0389936,2,2016-04-02 20:12:04,2016-04-02 20:17:41,3,-73.979782104492187,40.770973205566406,-73.973838806152344,40.764690399169922,N,337
id2713928,2,2016-03-16 06:16:40,2016-03-16 06:53:49,1,-73.782089233398437,40.644603729248047,-73.813514709472656,40.755901336669922,N,2229
id0486965,1,2016-02-10 17:55:18,2016-02-10 18:00:05,1,-73.985977172851562,40.762069702148438,-73.978240966796875,40.772907257080078,N,287
id3440214,2,2016-06-12 00:13:26,2016-06-12 01:03:22,6,-73.981605529785156,40.741081237792969,-73.95538330078125,40.718132019042969,N,2996
id2123750,1,2016-05-11 11:29:14,2016-05-11 12:13:03,2,-73.872962951660156,40.773963928222656,-73.984756469726563,40.760913848876953,N,2629
id2007332,1,2016-03-29 14:22:52,2016-03-29 14:32:54,1,-73.994163513183594,40.746730804443359,-74.00506591796875,40.72943115234375,N,602
id2206923,2,2016-04-28 10:20:15,2016-04-28 10:25:03,1,-73.991401672363281,40.732242584228516,-73.9991455078125,40.725135803222656,N,288
id3888759,1,2016-02-26 06:28:54,2016-02-26 06:34:13,1,-73.956657409667969,40.786750793457031,-73.979362487792969,40.760574340820312,N,319
id2770669,1,2016-01-22 18:31:07,2016-01-22 18:44:25,1,-74.001838684082031,40.735374450683594,-73.99151611328125,40.750080108642578,N,798
id1855512,2,2016-01-29 02:40:15,2016-01-29 02:40:25,1,-73.959121704101563,40.712089538574219,-73.959121704101563,40.712089538574219,N,10
id2241132,1,2016-03-20 21:55:41,2016-03-20 22:01:11,1,-73.98974609375,40.762485504150391,-74.006103515625,40.748672485351563,N,330
id3332818,1,2016-06-15 18:41:05,2016-06-15 18:54:27,2,-73.970184326171875,40.762798309326172,-73.976448059082031,40.756431579589844,N,802
id2905391,1,2016-01-20 16:13:23,2016-01-20 16:16:29,1,-73.967254638671875,40.756561279296875,-73.975662231445312,40.744903564453125,N,186
id3465597,2,2016-02-06 21:11:17,2016-02-06 21:14:03,1,-74.002021789550781,40.729900360107422,-73.997314453125,40.73681640625,N,166
id2401281,2,2016-05-21 03:16:24,2016-05-21 03:20:28,1,-73.956802368164062,40.770793914794922,-73.945327758789063,40.782634735107422,N,244
id0711977,2,2016-02-05 21:14:12,2016-02-05 21:31:14,1,-73.992416381835938,40.734443664550781,-73.989234924316406,40.768085479736328,N,1022
id2491882,2,2016-06-23 23:51:08,2016-06-24 00:09:22,5,-73.990570068359375,40.738178253173828,-73.946609497070312,40.776500701904297,N,1094
id3127468,2,2016-04-05 22:52:14,2016-04-05 23:40:36,1,-73.994598388671875,40.755699157714844,-73.962562561035156,40.855949401855469,N,2902
id1282726,1,2016-02-11 22:45:42,2016-02-11 23:16:28,1,-73.98846435546875,40.758987426757813,-73.960029602050781,40.734725952148437,N,1846
id1984230,2,2016-03-08 13:50:46,2016-03-08 14:16:02,4,-73.98699951171875,40.742378234863281,-73.989463806152344,40.769569396972656,N,1516
id2331450,1,2016-05-21 01:47:02,2016-05-21 01:55:56,1,-74.006950378417969,40.743919372558594,-73.980766296386719,40.741973876953125,N,534
id1944728,1,2016-02-09 17:50:26,2016-02-09 18:31:42,1,-73.972183227539063,40.745662689208984,-73.7763671875,40.645599365234375,N,2476
id0630862,1,2016-03-28 10:20:22,2016-03-28 10:30:11,1,-74.005973815917969,40.750995635986328,-73.99053955078125,40.742229461669922,N,589
id3723280,1,2016-02-15 16:07:52,2016-02-15 16:13:35,1,-73.956123352050781,40.771724700927734,-73.953125,40.782756805419922,N,343
id1045025,1,2016-03-21 09:52:37,2016-03-21 10:05:15,1,-73.993240356445313,40.729160308837891,-74.009780883789063,40.736621856689453,N,758
id0763960,2,2016-03-11 14:42:18,2016-03-11 15:08:12,2,-73.976799011230469,40.755550384521484,-74.005889892578125,40.724441528320313,N,1554
id1396511,2,2016-05-04 15:21:56,2016-05-04 15:37:45,1,-73.961982727050781,40.776378631591797,-73.971473693847656,40.766319274902344,N,949
id3033238,2,2016-06-23 22:34:59,2016-06-23 22:42:09,1,-73.982139587402344,40.771728515625,-73.969451904296875,40.787849426269531,N,430
id2091974,2,2016-06-16 19:27:20,2016-06-16 19:56:15,1,-73.998939514160156,40.720008850097656,-73.963180541992188,40.773860931396484,N,1735
id2470808,2,2016-01-10 02:33:27,2016-01-10 03:01:59,4,-73.983627319335938,40.746921539306641,-73.998268127441406,40.853530883789063,N,1712
id3731095,2,2016-05-17 22:40:57,2016-05-17 22:50:14,1,-73.982192993164063,40.771228790283203,-73.957771301269531,40.762760162353516,N,557
id3380375,1,2016-02-12 18:30:06,2016-02-12 18:44:19,2,-74.013710021972656,40.715080261230469,-73.987159729003906,40.720817565917969,N,853
id3342744,2,2016-01-21 09:05:34,2016-01-21 09:10:15,1,-73.967887878417969,40.786968231201172,-73.980537414550781,40.789760589599609,N,281
id2913637,2,2016-03-31 11:52:25,2016-03-31 12:17:13,5,-74.004440307617188,40.747398376464844,-73.980712890625,40.758987426757813,N,1488
id0460169,2,2016-05-15 13:38:48,2016-05-15 13:49:53,1,-73.959648132324219,40.763561248779297,-73.975692749023438,40.755550384521484,N,665
id1399931,1,2016-01-12 16:01:54,2016-01-12 16:09:04,1,-73.988456726074219,40.774238586425781,-73.97357177734375,40.785373687744141,N,430
id3153710,1,2016-02-12 19:58:51,2016-02-12 20:04:03,1,-73.948646545410156,40.788951873779297,-73.95599365234375,40.773765563964844,N,312
id0375315,2,2016-05-25 18:24:18,2016-05-25 18:29:23,1,-73.987083435058594,40.739540100097656,-73.974609375,40.736179351806641,N,305
id2351924,1,2016-06-26 17:38:12,2016-06-26 18:07:18,2,-73.863235473632812,40.769855499267578,-73.985389709472656,40.688819885253906,N,1746
id3190261,1,2016-04-17 12:15:44,2016-04-17 12:28:01,1,-73.993690490722656,40.752048492431641,-73.972808837890625,40.780490875244141,N,737
id2901545,2,2016-02-10 16:42:31,2016-02-10 16:50:27,1,-73.959266662597656,40.774265289306641,-73.953956604003906,40.784603118896484,N,476
id1104624,1,2016-03-30 12:49:10,2016-03-30 13:02:55,1,-74.002021789550781,40.724559783935547,-73.992134094238281,40.7254638671875,N,825
id0459314,1,2016-02-04 22:43:35,2016-02-04 22:49:10,1,-73.954948425292969,40.769187927246094,-73.950279235839844,40.783977508544922,N,335
id0188628,2,2016-02-01 20:35:04,2016-02-01 21:01:48,1,-73.985847473144531,40.757171630859375,-73.762718200683594,40.724979400634766,N,1604
id3600883,1,2016-03-01 14:00:06,2016-03-01 14:13:03,1,-73.955177307128906,40.777172088623047,-73.967216491699219,40.763637542724609,N,777
id3175274,1,2016-03-26 23:54:45,2016-03-26 23:57:00,3,-73.983917236328125,40.764442443847656,-73.976600646972656,40.765487670898437,N,135
id1267469,1,2016-05-24 06:26:29,2016-05-24 06:37:17,1,-73.9560546875,40.772029876708984,-73.976737976074219,40.739231109619141,N,648
id3325026,1,2016-06-21 11:51:00,2016-06-21 12:41:18,1,-73.790641784667969,40.643989562988281,-74.035018920898437,40.622810363769531,N,3018
id2512076,1,2016-05-21 13:33:18,2016-05-21 13:42:13,1,-73.957176208496094,40.785259246826172,-73.973785400390625,40.762748718261719,N,535
id3142896,1,2016-06-17 23:09:26,2016-06-17 23:31:09,1,-73.977981567382812,40.733047485351563,-73.99041748046875,40.756412506103516,N,1303
id0170610,2,2016-03-30 09:23:30,2016-03-30 09:43:33,1,-73.996536254882813,40.726718902587891,-73.958366394042969,40.764556884765625,N,1203
id2828560,2,2016-02-06 15:50:30,2016-02-06 15:55:29,1,-73.988243103027344,40.720050811767578,-73.996536254882813,40.721553802490234,N,299
id2780332,2,2016-04-04 22:15:53,2016-04-04 22:19:06,1,-73.964187622070313,40.807926177978516,-73.968650817871094,40.799270629882813,N,193
id1428340,1,2016-04-14 12:20:36,2016-04-14 12:47:56,1,-73.958938598632813,40.774803161621094,-73.990570068359375,40.766635894775391,N,1640
id3299070,1,2016-05-19 16:36:55,2016-05-19 16:53:41,1,-73.985572814941406,40.76800537109375,-74.004249572753906,40.751266479492188,N,1006
id2774237,2,2016-02-21 09:58:17,2016-02-21 10:02:25,1,-73.992172241210937,40.750370025634766,-73.988990783691406,40.738189697265625,N,248
id3776196,2,2016-04-02 12:28:59,2016-04-02 12:40:17,1,-73.997543334960938,40.735076904296875,-73.996170043945312,40.736293792724609,N,678
id0690095,2,2016-02-21 15:21:21,2016-02-21 15:33:21,2,-73.993888854980469,40.761619567871094,-73.968101501464844,40.762668609619141,N,720
id1562585,2,2016-03-02 18:50:28,2016-03-02 19:03:40,1,-73.998054504394531,40.735694885253906,-73.999443054199219,40.761257171630859,N,792
id3167857,1,2016-02-23 18:32:52,2016-02-23 18:43:17,1,-73.972419738769531,40.765010833740234,-73.977760314941406,40.777885437011719,N,625
id3381375,2,2016-06-16 20:16:44,2016-06-16 20:23:28,1,-73.978935241699219,40.750087738037109,-73.987091064453125,40.748779296875,N,404
id2911435,2,2016-06-21 15:06:48,2016-06-21 15:14:10,1,-73.919677734375,40.766349792480469,-73.914237976074219,40.776981353759766,N,442
id2739444,1,2016-03-24 06:55:04,2016-03-24 06:59:22,1,-73.926666259765625,40.865833282470703,-73.935745239257813,40.850315093994141,N,258
id2166313,1,2016-03-17 17:52:45,2016-03-17 18:09:46,1,-73.97467041015625,40.7828369140625,-73.976051330566406,40.761531829833984,N,1021
id2023832,2,2016-06-17 09:54:55,2016-06-17 10:09:07,2,-73.973312377929688,40.787120819091797,-73.970420837402344,40.767848968505859,N,852
id3076018,2,2016-06-21 18:04:19,2016-06-21 18:14:44,6,-73.971870422363281,40.760345458984375,-73.955047607421875,40.767337799072266,N,625
id3955241,2,2016-03-16 17:58:02,2016-03-16 18:03:42,4,-73.981353759765625,40.781108856201172,-73.978279113769531,40.788398742675781,N,340
id1161108,2,2016-02-26 04:20:39,2016-02-26 04:30:45,1,-73.951210021972656,40.782543182373047,-73.981857299804688,40.779212951660156,N,606
id2748052,2,2016-02-05 16:36:49,2016-02-05 16:42:05,1,-73.963935852050781,40.761100769042969,-73.945808410644531,40.717475891113281,N,316
id0211369,1,2016-01-16 17:47:51,2016-01-16 17:53:40,1,-73.971900939941406,40.762847900390625,-73.9580078125,40.773799896240234,N,349
id0681154,1,2016-04-07 22:40:44,2016-04-07 22:50:04,2,-73.988029479980469,40.728076934814453,-73.994819641113281,40.743728637695313,N,560
id3657409,2,2016-03-25 14:00:00,2016-03-25 14:09:17,3,-73.897773742675781,40.754325866699219,-73.930572509765625,40.771190643310547,N,557
id0018740,2,2016-06-29 19:45:10,2016-06-29 19:58:08,1,-74.009788513183594,40.710285186767578,-74.001052856445312,40.74188232421875,N,778
id0927147,2,2016-06-12 23:54:36,2016-06-12 23:59:45,1,-73.982719421386719,40.761863708496094,-73.995475769042969,40.743198394775391,N,309
id2084119,2,2016-03-06 17:49:31,2016-03-06 17:58:35,3,-74.005928039550781,40.740219116210937,-74.015716552734375,40.711719512939453,N,544
id2556079,1,2016-05-01 00:27:59,2016-05-01 00:30:31,1,-73.959709167480469,40.771316528320313,-73.951087951660156,40.782672882080078,N,152
id1297119,2,2016-06-03 19:38:21,2016-06-03 20:00:33,3,-73.972206115722656,40.786556243896484,-73.975151062011719,40.761512756347656,N,1332
id3918826,2,2016-01-01 22:22:19,2016-01-01 22:27:41,2,-73.926353454589844,40.765861511230469,-73.914031982421875,40.767749786376953,N,322
id3940893,1,2016-05-09 16:40:53,2016-05-09 16:52:12,1,-73.981956481933594,40.752532958984375,-73.995986938476562,40.753921508789063,N,679
id0801318,2,2016-02-02 22:48:57,2016-02-02 23:12:32,1,-73.961349487304688,40.711441040039063,-73.970008850097656,40.79705810546875,N,1415
id2647654,2,2016-06-15 22:43:13,2016-06-15 23:03:51,1,-74.00848388671875,40.714336395263672,-73.968666076660156,40.759067535400391,N,1238
id3628186,1,2016-06-06 13:53:02,2016-06-06 14:18:51,1,-73.993797302246094,40.751571655273438,-73.975997924804688,40.761943817138672,N,1549
id0305755,2,2016-05-13 17:03:23,2016-05-13 17:10:59,5,-73.98565673828125,40.778209686279297,-73.977272033691406,40.779590606689453,N,456
id1920332,2,2016-06-25 10:20:57,2016-06-25 10:35:28,2,-73.984733581542969,40.745269775390625,-73.9547119140625,40.769870758056641,N,871
id1502961,1,2016-01-30 16:34:05,2016-01-30 16:50:04,1,-73.961982727050781,40.779090881347656,-73.979606628417969,40.754024505615234,N,959
id3392123,1,2016-01-11 22:10:29,2016-01-11 22:19:43,1,-73.982749938964844,40.747749328613281,-73.978981018066406,40.764163970947266,N,554
id2587318,1,2016-02-25 14:58:37,2016-02-25 15:02:58,4,-74.002159118652344,40.724296569824219,-74.00006103515625,40.723716735839844,N,261
id0303581,2,2016-05-14 02:24:04,2016-05-14 02:31:39,1,-73.995742797851563,40.764358520507813,-74.003402709960938,40.740070343017578,N,455
id0479149,1,2016-05-31 07:13:56,2016-05-31 07:19:25,1,-73.962745666503906,40.755889892578125,-73.975242614746094,40.754978179931641,N,329
id3081093,2,2016-03-25 16:31:48,2016-03-25 16:35:27,1,-73.963661193847656,40.776878356933594,-73.974136352539062,40.783111572265625,N,219
id2018946,2,2016-02-13 16:50:29,2016-02-13 16:55:14,1,-73.945762634277344,40.775405883789063,-73.954177856445313,40.779296875,N,285
id3339196,1,2016-06-19 04:44:40,2016-06-19 04:54:10,1,-73.994094848632812,40.720111846923828,-73.977485656738281,40.749641418457031,N,570
id3426623,1,2016-06-22 14:31:45,2016-06-22 14:35:48,1,-73.963859558105469,40.774398803710937,-73.954620361328125,40.786617279052734,N,243
id1712586,1,2016-02-11 20:09:37,2016-02-11 20:13:48,1,-74.002105712890625,40.747642517089844,-74.004623413085938,40.737556457519531,N,251
id1765191,2,2016-05-21 11:40:38,2016-05-21 11:53:08,6,-73.981391906738281,40.768489837646484,-73.962806701660156,40.797000885009766,N,750
id3964299,2,2016-05-03 23:18:22,2016-05-03 23:25:34,2,-73.988800048828125,40.763481140136719,-73.9915771484375,40.749969482421875,N,432
id2443430,2,2016-01-29 13:08:06,2016-01-29 13:13:07,6,-73.94244384765625,40.786228179931641,-73.951957702636719,40.78045654296875,N,301
id1668939,1,2016-02-15 00:47:07,2016-02-15 00:49:21,1,-73.992988586425781,40.741634368896484,-73.992057800292969,40.749603271484375,N,134
id0032141,2,2016-06-08 18:36:52,2016-06-08 18:42:24,5,-73.966651916503906,40.767238616943359,-73.962684631347656,40.775623321533203,N,332
id3093353,1,2016-01-26 20:22:35,2016-01-26 20:35:35,1,-74.000839233398437,40.718761444091797,-73.953071594238281,40.725879669189453,N,780
id3148405,2,2016-01-20 15:17:24,2016-01-20 15:22:19,1,-73.961616516113281,40.811313629150391,-73.962608337402344,40.797370910644531,N,295
id1148812,2,2016-06-18 15:06:31,2016-06-18 15:21:23,1,-74.001869201660156,40.750820159912109,-73.97662353515625,40.759990692138672,N,892
id3158921,1,2016-01-22 20:48:33,2016-01-22 21:09:04,1,-73.950477600097656,40.771286010742188,-73.994285583496094,40.734405517578125,N,1231
id1500941,1,2016-06-24 17:37:56,2016-06-24 17:55:55,1,-74.002822875976563,40.733684539794922,-73.994651794433594,40.724998474121094,N,1079
id0656643,1,2016-04-05 06:38:28,2016-04-05 06:44:27,1,-73.992019653320313,40.738529205322266,-73.974754333496094,40.741851806640625,N,359
id0833931,1,2016-04-16 13:20:10,2016-04-16 13:29:04,2,-73.965736389160156,40.759113311767578,-73.981964111328125,40.738391876220703,N,534
id2493037,1,2016-06-13 16:10:09,2016-06-13 16:20:48,1,-73.975364685058594,40.760246276855469,-73.98193359375,40.768894195556641,Y,639
id1131006,2,2016-02-12 23:12:33,2016-02-12 23:24:27,1,-73.993751525878906,40.724643707275391,-73.951240539550781,40.7120361328125,N,714
id2803120,1,2016-03-27 19:02:01,2016-03-27 19:12:26,1,-73.999191284179688,40.738300323486328,-73.981414794921875,40.746849060058594,N,625
id0424382,1,2016-04-07 18:15:49,2016-04-07 18:34:55,1,-74.010597229003906,40.722179412841797,-73.991905212402344,40.739273071289063,N,1146
id3996988,2,2016-03-12 18:48:49,2016-03-12 19:15:52,1,-73.956199645996094,40.787139892578125,-73.988609313964844,40.738689422607422,N,1623
id2474922,2,2016-03-23 10:23:31,2016-03-23 10:30:27,1,-73.995460510253906,40.725009918212891,-73.980621337890625,40.721580505371094,N,416
id0323043,1,2016-03-23 09:31:17,2016-03-23 10:22:42,1,-73.964179992675781,40.760826110839844,-73.82586669921875,40.746994018554687,Y,3085
id1521124,2,2016-01-11 18:37:59,2016-01-11 18:41:13,1,-73.977249145507813,40.749149322509766,-73.979606628417969,40.741371154785156,N,194
id0409979,2,2016-06-01 23:14:50,2016-06-01 23:34:21,1,-73.988006591796875,40.759536743164063,-73.943313598632813,40.829231262207031,N,1171
id0895676,2,2016-03-02 18:19:36,2016-03-02 18:26:36,1,-73.971595764160156,40.782402038574219,-73.982780456542969,40.76910400390625,N,420
id2797555,2,2016-02-18 08:43:20,2016-02-18 08:47:33,1,-73.991729736328125,40.738861083984375,-73.993232727050781,40.730831146240234,N,253
id0521284,2,2016-04-24 18:13:35,2016-04-24 18:21:15,2,-73.964012145996094,40.756954193115234,-73.964775085449219,40.774082183837891,N,460
id1309064,2,2016-04-25 13:00:42,2016-04-25 13:06:23,1,-73.982307434082031,40.772663116455078,-73.978706359863281,40.785099029541016,N,341
id1560880,1,2016-03-03 09:16:25,2016-03-03 09:45:13,4,-73.983970642089844,40.764762878417969,-73.94427490234375,40.792087554931641,N,1728
id3778842,1,2016-01-16 15:03:06,2016-01-16 15:12:49,1,-73.983016967773437,40.757209777832031,-73.973434448242188,40.752578735351563,N,583
id2799779,1,2016-01-21 17:31:25,2016-01-21 18:10:53,1,-73.863227844238281,40.770053863525391,-73.781974792480469,40.644981384277344,N,2368
id1963820,2,2016-05-21 06:42:36,2016-05-21 06:48:19,1,-73.991966247558594,40.749893188476562,-73.99615478515625,40.760917663574219,N,343
id1080633,2,2016-01-08 09:37:55,2016-01-08 09:55:48,1,-73.970100402832031,40.799480438232422,-73.981483459472656,40.763561248779297,N,1073
id0086409,2,2016-04-02 10:04:14,2016-04-02 10:15:41,2,-74.001640319824219,40.727939605712891,-73.988609313964844,40.733070373535156,N,687
id1483133,1,2016-02-27 11:31:04,2016-02-27 11:37:21,1,-73.989891052246094,40.756809234619141,-73.993827819824219,40.763927459716797,N,377
id2431656,1,2016-01-10 16:25:18,2016-01-10 16:38:22,1,-73.979560852050781,40.739967346191406,-73.988410949707031,40.719806671142578,N,784
id1729854,1,2016-05-23 20:04:24,2016-05-23 20:15:39,2,-73.959136962890625,40.775043487548828,-73.988517761230469,40.779228210449219,N,675
id3850466,1,2016-03-11 08:04:20,2016-03-11 08:08:37,1,-73.952301025390625,40.772964477539062,-73.954185485839844,40.766571044921875,N,257
id3988065,1,2016-05-27 16:15:23,2016-05-27 16:31:23,1,-73.977951049804687,40.777004241943359,-73.950958251953125,40.782520294189453,N,960
id1155627,1,2016-05-08 12:47:24,2016-05-08 13:08:02,1,-73.963363647460937,40.76202392578125,-74.006805419921875,40.719093322753906,N,1238
id3130046,2,2016-03-01 20:00:19,2016-03-01 20:14:46,1,-73.959480285644531,40.809112548828125,-73.961273193359375,40.771671295166016,N,867
id3044279,2,2016-01-30 09:48:28,2016-01-30 10:02:29,1,-73.984573364257813,40.736614227294922,-73.962799072265625,40.775188446044922,N,841
id1582903,1,2016-03-01 20:46:22,2016-03-01 21:10:15,1,-73.863578796386719,40.769760131835938,-74.003616333007812,40.717426300048828,N,1433
id1798917,1,2016-05-11 20:49:42,2016-05-11 21:03:44,1,-73.997146606445312,40.742229461669922,-73.984397888183594,40.764904022216797,N,842
id2605705,2,2016-03-30 20:00:52,2016-03-30 20:20:45,3,-73.963401794433594,40.777568817138672,-73.988029479980469,40.748996734619141,N,1193
id3162038,2,2016-06-07 12:15:59,2016-06-07 12:21:17,1,-73.950881958007812,40.770820617675781,-73.953208923339844,40.77947998046875,N,318
id0012325,1,2016-03-28 08:46:15,2016-03-28 09:42:54,2,-73.870697021484375,40.773666381835938,-73.972915649414063,40.755561828613281,N,3399
id0720821,1,2016-06-25 19:04:32,2016-06-25 19:13:32,2,-73.956291198730469,40.746913909912109,-73.941947937011719,40.755641937255859,N,540
id1759145,2,2016-06-04 21:04:22,2016-06-04 21:12:36,1,-73.998497009277344,40.740249633789063,-73.987533569335938,40.732570648193359,N,494
id1562118,2,2016-02-24 21:13:03,2016-02-24 21:23:56,1,-73.994102478027344,40.745273590087891,-73.98291015625,40.731410980224609,N,653
id0088516,1,2016-04-07 20:14:45,2016-04-07 20:21:04,1,-73.9952392578125,40.724994659423828,-73.983688354492187,40.721435546875,N,379
id0712677,2,2016-03-06 12:38:44,2016-03-06 12:49:33,1,-73.976760864257813,40.759590148925781,-73.993453979492188,40.733352661132812,N,649
id1983499,2,2016-01-02 19:42:27,2016-01-02 19:51:58,2,-73.979072570800781,40.750148773193359,-73.98876953125,40.748428344726563,N,571
